,Дата,Количество лайков,Количество репостов,Количество просмотров,Количество комментариев,Количество вложений,Описание поста,Знак зодиака,Стихии
2195,2023-10-23,765,212,15691,3,1,"24 октября, рыбы",Рыбы,Вода
2196,2023-10-22,241,86,12401,2,1,"23 октября, близнецы",Близнецы,Воздух
2197,2023-10-22,397,120,14060,10,1,"23 октября, телец",Телец,Земля
2198,2023-10-22,419,94,12096,3,1,"23 октября, лев",Лев,Огонь
2199,2023-10-22,546,96,12302,2,1,"23 октября, козерог",Козерог,Земля
2200,2023-10-22,1452,406,49780,23,1,"23 октября, овен",Овен,Огонь
2201,2023-10-22,776,193,19822,2,1,"23 октября, весы",Весы,Воздух
2202,2023-10-22,395,75,16651,3,1,"23 октября, стрелец",Стрелец,Огонь
2203,2023-10-22,776,232,21848,7,1,"23 октября, водолей",Водолей,Воздух
2204,2023-10-22,546,106,23996,3,1,"23 октября, рак",Рак,Вода
2205,2023-10-22,618,149,33860,6,1,"23 октября, скорпион",Скорпион,Вода
2206,2023-10-22,530,147,20739,1,1,"23 октября, дева",Дева,Земля
2207,2023-10-22,447,104,21896,6,1,"23 октября, рыбы",Рыбы,Вода
2208,2023-10-21,3105,449,61458,9,1,"22 октября, близнецы",Близнецы,Воздух
2209,2023-10-21,1642,342,41263,3,1,"22 октября, телец",Телец,Земля
2210,2023-10-21,456,172,18092,5,1,"22 октября, лев",Лев,Огонь
2211,2023-10-21,352,57,15529,0,1,"22 октября, козерог",Козерог,Земля
2212,2023-10-21,1750,345,35767,33,1,"22 октября, овен",Овен,Огонь
2213,2023-10-21,499,71,13811,6,1,"22 октября, весы",Весы,Воздух
2214,2023-10-21,433,94,22154,2,1,"22 октября, стрелец",Стрелец,Огонь
2215,2023-10-21,496,91,17573,5,1,"22 октября, водолей",Водолей,Воздух
2216,2023-10-21,336,57,12063,4,1,"22 октября, рак",Рак,Вода
2217,2023-10-21,405,72,11444,8,1,"22 октября, скорпион",Скорпион,Вода
2218,2023-10-21,2027,418,37801,1,1,"22 октября, дева",Дева,Земля
2219,2023-10-21,470,100,10398,1,1,"22 октября, рыбы",Рыбы,Вода
2220,2023-10-20,668,65,21463,7,1,"21 октября, близнецы",Близнецы,Воздух
2221,2023-10-20,568,107,17326,3,1,"21 октября, телец",Телец,Земля
2222,2023-10-20,309,193,12322,2,1,"21 октября, лев",Лев,Огонь
2223,2023-10-20,413,72,15995,2,1,"21 октября, козерог",Козерог,Земля
2224,2023-10-20,567,51,15844,1,1,"21 октября, овен",Овен,Огонь
2225,2023-10-20,597,146,19566,17,1,"21 октября, весы",Весы,Воздух
2226,2023-10-20,639,115,18678,2,1,"21 октября, стрелец",Стрелец,Огонь
2227,2023-10-20,455,178,18011,0,1,"21 октября, водолей",Водолей,Воздух
2228,2023-10-20,731,158,18342,0,1,"21 октября, рак",Рак,Вода
2229,2023-10-20,375,97,15417,2,1,"21 октября, скорпион",Скорпион,Вода
2230,2023-10-20,730,105,17363,2,1,"21 октября, дева",Дева,Земля
2231,2023-10-20,410,112,12311,1,1,"21 октября, рыбы",Рыбы,Вода
2232,2023-10-19,650,93,25326,16,1,"20 октября, близнецы",Близнецы,Воздух
2233,2023-10-19,764,119,22241,4,1,"20 октября, телец",Телец,Земля
2234,2023-10-19,325,46,14103,0,1,"20 октября, лев",Лев,Огонь
